postcode,"postcodelat","postcodelong","lsoacode","lsoaname","lsoalat","lsoalong","IMD-rank"
MK42 0RT,"52.119525","-0.444027","E01017521","Bedford 014D","52.12209","-0.44848",14467
MK42 0JF,"52.126183","-0.451888","E01017521","Bedford 014D","52.12209","-0.44848",14467
MK42 0HH,"52.123062","-0.452507","E01017521","Bedford 014D","52.12209","-0.44848",14467
MK42 0RU,"52.119330","-0.441536","E01017521","Bedford 014D","52.12209","-0.44848",14467
MK42 0HJ,"52.123282","-0.452821","E01017521","Bedford 014D","52.12209","-0.44848",14467
MK42 0SL,"52.119877","-0.442758","E01017521","Bedford 014D","52.12209","-0.44848",14467
MK42 0AZ,"52.120582","-0.448562","E01017521","Bedford 014D","52.12209","-0.44848",14467
MK42 0HL,"52.122464","-0.450132","E01017521","Bedford 014D","52.12209","-0.44848",14467
MK42 0RY,"52.118797","-0.442694","E01017521","Bedford 014D","52.12209","-0.44848",14467
MK42 0RZ,"52.118913","-0.445362","E01017521","Bedford 014D","52.12209","-0.44848",14467
MK42 0HN,"52.123595","-0.453351","E01017521","Bedford 014D","52.12209","-0.44848",14467
MK42 0SP,"52.120052","-0.446535","E01017521","Bedford 014D","52.12209","-0.44848",14467
MK42 0HP,"52.124172","-0.454222","E01017521","Bedford 014D","52.12209","-0.44848",14467
MK44 2JA,"52.235792","-0.414309","E01017540","Bedford 001A","52.26583","-0.43726",21850
MK44 2HW,"52.250443","-0.428085","E01017540","Bedford 001A","52.26583","-0.43726",21850
MK44 2JB,"52.239120","-0.411686","E01017540","Bedford 001A","52.26583","-0.43726",21850
MK44 2EP,"52.225778","-0.403114","E01017540","Bedford 001A","52.26583","-0.43726",21850
MK44 2AS,"52.281183","-0.408512","E01017540","Bedford 001A","52.26583","-0.43726",21850
MK44 2HX,"52.250975","-0.422749","E01017540","Bedford 001A","52.26583","-0.43726",21850
MK44 2AT,"52.279084","-0.411534","E01017540","Bedford 001A","52.26583","-0.43726",21850
MK44 2JD,"52.242893","-0.405458","E01017540","Bedford 001A","52.26583","-0.43726",21850
MK44 2ER,"52.228179","-0.395882","E01017540","Bedford 001A","52.26583","-0.43726",21850
MK44 2AU,"52.276890","-0.414910","E01017540","Bedford 001A","52.26583","-0.43726",21850
MK44 2AA,"52.280211","-0.450356","E01017540","Bedford 001A","52.26583","-0.43726",21850
MK44 2JE,"52.237969","-0.417732","E01017540","Bedford 001A","52.26583","-0.43726",21850
MK44 2ES,"52.217686","-0.408440","E01017540","Bedford 001A","52.26583","-0.43726",21850
MK44 2AB,"52.281618","-0.444516","E01017540","Bedford 001A","52.26583","-0.43726",21850
MK44 2JF,"52.237824","-0.426393","E01017540","Bedford 001A","52.26583","-0.43726",21850
MK44 2ET,"52.218433","-0.428629","E01017540","Bedford 001A","52.26583","-0.43726",21850
MK44 2AW,"52.272437","-0.399401","E01017540","Bedford 001A","52.26583","-0.43726",21850
MK44 2HH,"52.238504","-0.416087","E01017540","Bedford 001A","52.26583","-0.43726",21850
MK44 2JG,"52.237605","-0.420059","E01017540","Bedford 001A","52.26583","-0.43726",21850
MK44 2AX,"52.271596","-0.417019","E01017540","Bedford 001A","52.26583","-0.43726",21850
MK44 2AD,"52.280340","-0.445807","E01017540","Bedford 001A","52.26583","-0.43726",21850
MK44 2JH,"52.239230","-0.431366","E01017540","Bedford 001A","52.26583","-0.43726",21850
MK44 2AY,"52.270194","-0.414372","E01017540","Bedford 001A","52.26583","-0.43726",21850
MK44 2AE,"52.281437","-0.450621","E01017540","Bedford 001A","52.26583","-0.43726",21850
MK44 2HJ,"52.245465","-0.418857","E01017540","Bedford 001A","52.26583","-0.43726",21850
MK44 2EW,"52.228951","-0.407730","E01017540","Bedford 001A","52.26583","-0.43726",21850
MK44 2AZ,"52.269916","-0.414426","E01017540","Bedford 001A","52.26583","-0.43726",21850
MK44 2AF,"52.280407","-0.455700","E01017540","Bedford 001A","52.26583","-0.43726",21850
MK44 2JJ,"52.239155","-0.438575","E01017540","Bedford 001A","52.26583","-0.43726",21850
MK44 2EX,"52.214955","-0.409313","E01017540","Bedford 001A","52.26583","-0.43726",21850
MK44 2HL,"52.249906","-0.422845","E01017540","Bedford 001A","52.26583","-0.43726",21850
